reviews,reviewers,date_reviews,rating,course_id,course_name
This is a very well put together and engaging MOOC.  Highly recommended for anyone wanting to know a little more about digital marketing.,Siddharth B,2015-08-31,5,marketing-digital,Marketing in a Digital World
"An extremely interesting course, adapted to today. It revealed to me a whole other dimension of digital marketing and encouraged me to look at things differently. During the course, I made a firm decision to start my own business.",Nina M,2020-05-07,5,marketing-digital,Marketing in a Digital World
"Learned a lot in a very simple, and interesting manner, the videos are made very well",SHUBHAM S,2020-07-22,5,marketing-digital,Marketing in a Digital World
I have learned a lot of basic things from here,Md. M I,2020-09-18,5,marketing-digital,Marketing in a Digital World
Absolutely wonderful course! It wasn't anything like I expected and that's what made it so intriguing and beneficial. Great for anyone in marketing!,Elizabeth A,2017-09-19,5,marketing-digital,Marketing in a Digital World
"I did learn new concepts and ideas during the course, however some of the articles offered for study are quite old when it comes to internet years.",Daniel A,2017-06-14,4,marketing-digital,Marketing in a Digital World
It was a great experience,Samuel A,2017-12-18,5,marketing-digital,Marketing in a Digital World
Really enjoyed the course. Learnt a lot.,Harshit S,2019-03-20,5,marketing-digital,Marketing in a Digital World
it helps me to know what are the latest advances in the digital world and how that change the marketing four p's,David D,2016-05-14,4,marketing-digital,Marketing in a Digital World
I want to unenroll from this course.Please help me with the procedure.,Pranav K,2020-04-07,1,marketing-digital,Marketing in a Digital World
"The course talks only about how digital marketing can supplement the normal marketing, and only talks about the physical products.It would be very helpful to learn how to market services and online products [think of a new social platform or someone starting an SEO firm].",Vaibhav S,2018-01-03,3,marketing-digital,Marketing in a Digital World
"Overall the course was good, but some of the materials were not recent. i wish the most recent trends were included",Suresh B,2016-10-20,4,marketing-digital,Marketing in a Digital World
Great Course!,Diksha S,2020-05-01,4,marketing-digital,Marketing in a Digital World
"in my PDF Certificate, logo of university is not , why ?",Muhammad S,2020-09-07,5,marketing-digital,Marketing in a Digital World
Informational indeed!,Diksha S,2020-07-14,5,marketing-digital,Marketing in a Digital World
Excellent!,Jonathan A,2019-03-27,5,marketing-digital,Marketing in a Digital World
"great course, enjoyed while learning..!!!",Avinash K,2017-09-05,5,marketing-digital,Marketing in a Digital World
"Coursera and Illinois together have made an incredible partnership, the platform is very organized and intelligent, but the best of it is the effort that Illinois put to delivery the best of its content, I have learned a lot in this module, and certainly, I feel like I to want to learn more.Thank you Coursera and ILLINOIS",Leonardo H,2020-05-07,5,marketing-digital,Marketing in a Digital World
"It´s a very good course, it's simple to understand even if you don´t know anything about marketing!",Miranda C,2020-06-06,5,marketing-digital,Marketing in a Digital World
"Great holistic view of the past, present, and future of online marketing.",Eric B,2016-11-16,5,marketing-digital,Marketing in a Digital World
Good course with plenty of content to learn  and discover. A little harder and more time-consuming to complete than others. Definitely not well  built for international students,Teresa B,2017-11-02,4,marketing-digital,Marketing in a Digital World
great course,MOHAMMED A,2020-07-20,4,marketing-digital,Marketing in a Digital World
Easygoing and mindopening for the digital marketing practitioner.,Omar M,2016-12-19,5,marketing-digital,Marketing in a Digital World
very useful course,Gangone R,2020-06-20,5,matlab,Introduction to Programming with MATLAB
It was very exciting course.,Saurabh S,2019-05-05,5,matlab,Introduction to Programming with MATLAB
Very helpful course to learn programming with matlab. And obviously the course teacher was very friendly and taught matlab in a very good way.,Md. M I,2020-06-09,5,matlab,Introduction to Programming with MATLAB
Excellent,Vaibhav S,2020-07-16,5,matlab,Introduction to Programming with MATLAB
"If you are a fresher in MATLAB Scripting, then at the end of this course you will find confidence in Scripting if you finish with each of the exercise they provide. ",Amit K,2020-07-15,5,matlab,Introduction to Programming with MATLAB
This is a very well done course. The course material and dialogue is understandable and entertaining enough to keep you awake. It is the best on-line course that I have had to date. The responses to forum questions are timely and accurate.,Mark B,2020-04-05,5,matlab,Introduction to Programming with MATLAB
This is an amazing course that I have completed!!,Md I H,2020-07-07,5,matlab,Introduction to Programming with MATLAB
"This is a fairly straightforward course. The instructor Dr. Fitzpatrick is excellent and prepares you to do well on the assignments, quizzes, tests and programming assignments. The support via the Discussion Forum is also great. All in all very good. Some math background is certainly a plus.",Robert F,2019-12-26,5,matlab,Introduction to Programming with MATLAB
Exelent course for introduction to MATLAB.,Milos K,2017-05-26,5,matlab,Introduction to Programming with MATLAB
This is a very detailed and instructive course which is suitable for beginners to learn how to use MATLAB.,Yuan L,2019-09-02,5,matlab,Introduction to Programming with MATLAB
Wow its a great time with Vanderbilt University. The course was amazing. ,Md. S R,2020-07-25,5,matlab,Introduction to Programming with MATLAB
Thank you,David M,2020-07-17,5,matlab,Introduction to Programming with MATLAB
AMAZING COURSE WITH GOOD VIDEO LECTURES,Gaurav S,2019-12-29,5,matlab,Introduction to Programming with MATLAB
Very good course. Highly recommend it.,Mario R,2016-08-09,5,matlab,Introduction to Programming with MATLAB
very nice,Abhishek N S,2020-04-11,5,matlab,Introduction to Programming with MATLAB
I was an awesome course to learn the basics of MATLAB and Programming. Helped me a lot. ,Md I H,2020-06-05,5,matlab,Introduction to Programming with MATLAB
"This course was amazing. In the beginning, the exercises were easy but the level was increased gradually.  ",Abhishek G,2020-04-08,5,matlab,Introduction to Programming with MATLAB
very good experience...Professor Mike makes classes interesting. Discussion forums also help you to solve some difficult problems. This is the basic MATLAB course but it contains some challenging problems as well. I enjoyed every assignment and lecture. I am missing the professor's humor already. ,Rajat S,2020-05-01,5,matlab,Introduction to Programming with MATLAB
"Hard, but worthwhile.  Videos are outstanding.  Textbook is very good.  Examples are also outstanding. ",William C,2017-03-13,5,matlab,Introduction to Programming with MATLAB
